MemberID,EventDay,CreatedDate,BikeSteps,WalkSteps,SwimSteps,OtherSteps,TotalSteps,SpeedCheck,Channel,DeviceType,CheaterProb,ProgramDate
5620804,37,42922.62259,0,13629,0,0,13629,Regular,WB,Manual,2,29/06/2017
5620804,38,42922.62259,0,11449,0,0,11449,Regular,WB,Manual,2,30/06/2017
5620804,39,42922.62259,0,23922,0,0,23922,Regular,WB,Manual,11,01/07/2017
5620804,40,42922.62259,0,14239,0,0,14239,Regular,WB,Manual,2,02/07/2017
5620804,42,42922.62259,0,23869,0,0,23869,Regular,WB,Manual,11,04/07/2017
5620804,41,42922.62259,0,18995,0,0,18995,Regular,WB,Manual,5,03/07/2017
5620804,43,42922.62259,0,28120,0,0,28120,Regular,WB,Manual,19,05/07/2017
7029331,41,42922.64334,0,10376,0,0,10376,Regular,AD,Manual,1,03/07/2017
7029331,43,42922.64334,0,9824,0,0,9824,Regular,AD,Manual,1,05/07/2017
7029331,42,42922.64334,0,10724,0,0,10724,Regular,AD,Manual,1,04/07/2017
6437363,43,42922.6786,0,13337,0,0,13337,Regular,PH,Manual,5,05/07/2017
7201939,43,42922.69148,0,15247,0,0,15247,Regular,WB,Manual,2,05/07/2017
7201939,42,42922.69148,0,14008,0,0,14008,Regular,WB,Manual,1,04/07/2017
6546906,41,42922.7636,0,11576,0,0,11576,Regular,AD,Manual,1,03/07/2017
6546906,43,42922.7636,0,29659,0,0,29659,Regular,AD,Manual,19,05/07/2017
6546906,42,42922.7636,0,17513,0,0,17513,Regular,AD,Manual,3,04/07/2017
4086510,43,42922.80221,0,10243,0,0,10243,Regular,WB,GM,1,05/07/2017
6935318,41,42922.83824,0,8531,0,0,8531,Regular,PH,Sync,0,03/07/2017
6935318,42,42922.83824,0,8647,0,0,8647,Regular,PH,Sync,0,04/07/2017
6935318,43,42922.83824,0,7599,0,0,7599,Regular,PH,Sync,0,05/07/2017
7173396,43,42922.8413,0,18423,0,0,18423,Regular,PH,Manual,2,05/07/2017
6930922,41,42922.84771,0,10064,0,0,10064,Regular,AD,Manual,1,03/07/2017
6930922,43,42922.84771,0,11464,0,0,11464,Regular,AD,Manual,1,05/07/2017
6930922,42,42922.84771,0,8168,0,0,8168,Regular,AD,Manual,0,04/07/2017
7107278,35,42922.85334,0,13271,0,0,13271,Regular,WB,Manual,1,27/06/2017
7107278,36,42922.85334,0,13473,0,0,13473,Regular,WB,Manual,1,28/06/2017
7107278,38,42922.85334,0,14162,0,0,14162,Regular,WB,Manual,1,30/06/2017
7107278,37,42922.85334,0,15732,0,0,15732,Regular,WB,Manual,1,29/06/2017
7107278,40,42922.85334,0,29456,0,0,29456,Regular,WB,Manual,11,02/07/2017
7107278,39,42922.85334,0,27424,0,0,27424,Regular,WB,Manual,8,01/07/2017
7107278,41,42922.85334,0,19244,0,0,19244,Regular,WB,Manual,2,03/07/2017
7107278,42,42922.85334,0,16892,0,0,16892,Regular,WB,Manual,2,04/07/2017
7107278,43,42922.85334,0,31466,0,0,31466,Regular,WB,Manual,14,05/07/2017
7338588,43,42922.86634,0,18412,0,0,18412,Regular,AD,Sync,1,05/07/2017
7195290,44,42922.89107,0,10298,0,0,10298,Regular,AD,Sync,1,06/07/2017
6753873,43,42922.8943,0,16963,0,0,16963,Regular,PH,Sync,1,05/07/2017
7150106,42,42922.90448,0,10842,0,0,10842,Regular,PH,GM,1,04/07/2017
7150106,43,42922.90448,0,11421,0,0,11421,Regular,PH,GM,1,05/07/2017
7150106,41,42922.90448,0,17519,0,0,17519,Regular,PH,Manual,4,03/07/2017
6785706,43,42922.91446,0,14584,0,0,14584,Regular,PH,Sync,0,05/07/2017
6785706,44,42922.96656,0,11928,0,0,11928,Regular,PH,Sync,0,06/07/2017
6792967,44,42922.99912,0,11235,0,0,11235,Regular,PH,Sync,0,06/07/2017
7128290,41,42923.03921,0,13240,0,0,13240,Regular,PH,Sync,2,03/07/2017
7128290,43,42923.03921,0,10982,0,0,10982,Regular,PH,Sync,2,05/07/2017
7128290,44,42923.03921,0,16741,0,0,16741,Regular,PH,Sync,4,06/07/2017
7128290,42,42923.03921,0,12035,0,0,12035,Regular,PH,Manual,2,04/07/2017
5245094,44,42923.08347,0,10926,0,0,10926,Regular,PH,Manual,1,06/07/2017
6406584,44,42923.12565,0,11575,0,0,11575,Regular,WB,Manual,1,06/07/2017
6595527,44,42923.14499,0,33980,0,0,33980,Regular,PH,Sync,8,06/07/2017
6645931,41,42923.16115,0,39535,0,0,39535,Regular,PH,Sync,19,03/07/2017
6645931,42,42923.16115,0,8822,0,0,8822,Regular,PH,Sync,0,04/07/2017
6645931,43,42923.16115,0,13893,0,0,13893,Regular,PH,Sync,0,05/07/2017
6895576,44,42923.17876,0,15921,0,0,15921,Regular,AD,Manual,1,06/07/2017
4883518,44,42923.18922,0,15556,0,0,15556,Regular,AD,Sync,1,06/07/2017
6749984,44,42923.19122,0,9332,0,0,9332,Regular,AD,Manual,0,06/07/2017
6635082,44,42923.20504,7124,9432,0,0,16556,Regular,PH,Sync,1,06/07/2017
7239882,44,42923.21481,0,10740,0,0,10740,Regular,AD,Manual,0,06/07/2017
7239882,43,42923.21481,0,15497,0,0,15497,Regular,AD,Sync,1,05/07/2017
6661820,44,42923.23686,0,10925,0,0,10925,Regular,WB,Manual,1,06/07/2017
7150106,44,42923.24135,0,14276,0,0,14276,Regular,PH,Manual,2,06/07/2017
6968633,44,42923.25562,0,11975,0,0,11975,Regular,PH,GM,2,06/07/2017
7389041,44,42923.25961,0,30996,0,0,30996,Regular,WB,Manual,23,06/07/2017
7125971,43,42923.26196,0,14948,0,0,14948,Regular,AD,Manual,3,05/07/2017
7125971,44,42923.26196,4124,9335,0,0,13459,Regular,AD,Manual,2,06/07/2017
7125971,42,42923.26196,3824,10552,0,0,14376,Regular,AD,Manual,2,04/07/2017
7377314,44,42923.26414,0,3157,0,0,3157,Regular,PH,FB,0,06/07/2017
7377314,43,42923.26414,0,9658,0,0,9658,Regular,PH,FB,0,05/07/2017
6452592,43,42923.2666,5924,27134,0,0,33058,Regular,AD,Manual,7,05/07/2017
6452592,44,42923.2666,6824,17380,0,0,24204,Regular,AD,Manual,2,06/07/2017
6739029,44,42923.27327,0,18079,0,0,18079,Regular,AD,Sync,1,06/07/2017
7284429,44,42923.27691,0,15162,0,0,15162,Regular,PH,Manual,0,06/07/2017
7401706,44,42923.27808,0,8324,0,0,8324,Regular,PH,Manual,0,06/07/2017
6439829,43,42923.28348,0,13410,0,0,13410,Regular,AD,GM,10,05/07/2017
6439829,44,42923.28348,0,9266,0,0,9266,Regular,AD,GM,6,06/07/2017
6439829,42,42923.28348,0,16221,0,0,16221,Regular,AD,Manual,16,04/07/2017
6753873,44,42923.28749,0,20599,0,0,20599,Regular,PH,Sync,1,06/07/2017
6703759,44,42923.29763,2534,12932,0,0,15466,Regular,AD,Manual,1,06/07/2017
5873384,44,42923.30301,0,15605,0,0,15605,Regular,PH,Sync,1,06/07/2017
7208449,44,42923.31598,0,25683,0,0,25683,Regular,AD,Manual,2,06/07/2017
7201939,44,42923.32834,0,18514,0,0,18514,Regular,WB,Manual,3,06/07/2017
7259163,36,42923.33309,0,9275,0,0,9275,Regular,PH,Sync,0,28/06/2017
7259163,40,42923.33309,0,7414,0,0,7414,Regular,PH,Manual,0,02/07/2017
7259163,39,42923.33309,0,11079,0,0,11079,Regular,PH,Manual,0,01/07/2017
7259163,37,42923.33309,0,8225,0,0,8225,Regular,PH,Sync,0,29/06/2017
7259163,38,42923.33309,0,10037,0,0,10037,Regular,PH,Sync,0,30/06/2017
7259163,43,42923.33309,0,15776,0,0,15776,Regular,PH,Sync,1,05/07/2017
7259163,42,42923.33309,0,6572,0,0,6572,Regular,PH,Sync,0,04/07/2017
7259163,41,42923.33309,0,12580,0,0,12580,Regular,PH,Manual,1,03/07/2017
7259163,44,42923.33309,0,12821,0,0,12821,Regular,PH,Manual,1,06/07/2017
7180061,44,42923.33583,0,12568,0,0,12568,Regular,AD,Manual,1,06/07/2017
7282004,44,42923.33603,11445,19174,0,0,30619,Regular,PH,Sync,4,06/07/2017
7282004,43,42923.33603,3238,10952,0,0,14190,Regular,PH,Sync,0,05/07/2017
6546906,44,42923.33623,0,11911,0,0,11911,Regular,AD,Manual,1,06/07/2017
4752106,44,42923.34228,0,9716,0,0,9716,Regular,AD,Manual,0,06/07/2017
4843363,44,42923.34338,6224,7729,0,0,13953,Regular,WB,Manual,1,06/07/2017
6596869,36,42923.35284,0,8990,0,0,8990,Regular,PH,Sync,1,28/06/2017
6596869,39,42923.35284,0,7639,0,0,7639,Regular,PH,Sync,0,01/07/2017
6596869,40,42923.35284,0,7060,0,0,7060,Regular,PH,Sync,0,02/07/2017
6596869,37,42923.35284,0,14390,0,0,14390,Regular,PH,Sync,1,29/06/2017
6596869,38,42923.35284,0,10323,0,0,10323,Regular,PH,Sync,1,30/06/2017
6596869,43,42923.35284,0,9523,0,0,9523,Regular,PH,Sync,1,05/07/2017
6596869,44,42923.35284,0,4523,0,0,4523,Regular,PH,Sync,0,06/07/2017
6596869,42,42923.35284,0,5957,0,0,5957,Regular,PH,Sync,0,04/07/2017
6596869,41,42923.35284,0,17471,0,0,17471,Regular,PH,Sync,2,03/07/2017
6698420,44,42923.37646,0,10424,0,0,10424,Regular,WB,Manual,1,06/07/2017
4713363,44,42923.38852,0,17490,0,0,17490,Regular,WB,Manual,3,06/07/2017
6636176,43,42923.3915,0,11407,0,0,11407,Regular,AD,Manual,1,05/07/2017
6636176,44,42923.3915,0,12446,0,0,12446,Regular,AD,Manual,1,06/07/2017
6095906,36,42923.39744,0,15147,0,0,15147,Regular,PH,GM,2,28/06/2017
6095906,34,42923.39744,0,14608,0,0,14608,Regular,PH,GM,2,26/06/2017
6095906,35,42923.39744,0,15039,0,0,15039,Regular,PH,GM,2,27/06/2017
6095906,40,42923.39744,0,21662,0,0,21662,Regular,PH,GM,6,02/07/2017
6095906,39,42923.39744,0,23016,0,0,23016,Regular,PH,GM,8,01/07/2017
6095906,37,42923.39744,0,12712,0,0,12712,Regular,PH,GM,2,29/06/2017
6095906,38,42923.39744,0,23345,0,0,23345,Regular,PH,GM,8,30/06/2017
6095906,41,42923.39744,0,18844,0,0,18844,Regular,PH,GM,4,03/07/2017
6095906,43,42923.39744,0,12757,0,0,12757,Regular,PH,GM,2,05/07/2017
6095906,44,42923.39744,0,12290,0,0,12290,Regular,PH,GM,1,06/07/2017
6095906,42,42923.39744,0,10725,0,0,10725,Regular,PH,GM,1,04/07/2017
7268506,44,42923.40594,0,6567,0,0,6567,Regular,PH,Manual,1,06/07/2017
6969020,44,42923.42339,0,20675,0,0,20675,Regular,WB,Manual,10,06/07/2017
5598433,44,42923.42638,0,12180,0,0,12180,Regular,PH,Manual,3,06/07/2017
7241669,44,42923.42969,0,7837,0,0,7837,Regular,PH,GM,0,06/07/2017
6554122,44,42923.49122,0,10917,0,0,10917,Regular,PH,Manual,3,06/07/2017
6556208,44,42923.51204,0,2152,0,0,2152,Regular,WB,Manual,0,06/07/2017
5135343,30,42923.54818,0,25601,0,0,25601,Regular,WB,Manual,3,22/06/2017
6066694,35,42923.55078,0,12936,0,0,12936,Regular,WB,GM,0,27/06/2017
6066694,36,42923.55078,0,7931,0,0,7931,Regular,WB,GM,0,28/06/2017
6066694,34,42923.55078,0,7085,0,0,7085,Regular,WB,GM,0,26/06/2017
6066694,38,42923.55078,0,12235,0,0,12235,Regular,WB,GM,0,30/06/2017
6066694,39,42923.55078,0,13238,0,0,13238,Regular,WB,GM,0,01/07/2017
6066694,37,42923.55078,0,8962,0,0,8962,Regular,WB,GM,0,29/06/2017
6066694,40,42923.55078,9514,12941,0,0,22455,Regular,WB,GM,1,02/07/2017
6066694,43,42923.55078,0,10207,0,0,10207,Regular,WB,GM,0,05/07/2017
6066694,41,42923.55078,0,11048,0,0,11048,Regular,WB,GM,0,03/07/2017
6066694,44,42923.55078,0,10976,0,0,10976,Regular,WB,GM,0,06/07/2017
6066694,42,42923.55078,6617,18783,0,0,25400,Regular,WB,GM,1,04/07/2017
5135343,32,42923.55118,0,32333,0,0,32333,Regular,WB,Manual,9,24/06/2017
5135343,33,42923.55118,0,33709,0,0,33709,Regular,WB,Manual,11,25/06/2017
5135343,31,42923.55118,0,27515,0,0,27515,Regular,WB,Manual,4,23/06/2017
5135343,36,42923.55118,0,6603,0,0,6603,Regular,WB,Manual,0,28/06/2017
5135343,34,42923.55118,0,18933,0,0,18933,Regular,WB,Manual,1,26/06/2017
5135343,35,42923.55118,0,22256,0,0,22256,Regular,WB,Manual,2,27/06/2017
5135343,40,42923.55118,0,15818,0,0,15818,Regular,WB,Manual,1,02/07/2017
5135343,37,42923.55118,0,10595,0,0,10595,Regular,WB,Manual,0,29/06/2017
5135343,39,42923.55118,0,9589,0,0,9589,Regular,WB,Manual,0,01/07/2017
5135343,38,42923.55118,0,6707,0,0,6707,Regular,WB,Manual,0,30/06/2017
5135343,44,42923.55118,0,27431,0,0,27431,Regular,WB,Manual,4,06/07/2017
5135343,41,42923.55118,0,20555,0,0,20555,Regular,WB,Manual,1,03/07/2017
5135343,43,42923.55118,0,26022,0,0,26022,Regular,WB,Manual,3,05/07/2017
5135343,42,42923.55118,0,21022,0,0,21022,Regular,WB,Manual,2,04/07/2017
7185641,44,42923.58338,0,35544,0,0,35544,Regular,PH,Manual,2,06/07/2017
5669600,43,42923.61754,0,17157,0,0,17157,Regular,WB,Manual,2,05/07/2017
5669600,42,42923.61754,0,17191,0,0,17191,Regular,WB,Manual,2,04/07/2017
5669600,44,42923.61754,0,16786,0,0,16786,Regular,WB,Manual,2,06/07/2017
5669600,41,42923.61754,0,17316,0,0,17316,Regular,WB,Manual,2,03/07/2017
6626849,44,42923.74344,0,15543,0,0,15543,Regular,PH,Manual,1,06/07/2017
6626849,42,42923.74344,0,5734,0,0,5734,Regular,PH,FB,0,04/07/2017
6626849,43,42923.74344,0,6475,8340,0,14815,Regular,PH,FB,1,05/07/2017
4086510,44,42923.85548,0,12967,0,0,12967,Regular,WB,GM,1,06/07/2017
6590812,44,42923.90061,0,12003,0,0,12003,Regular,PH,Sync,0,06/07/2017
6895576,45,42923.92238,0,16245,0,0,16245,Regular,AD,Manual,1,07/07/2017
6792967,45,42923.95892,0,20511,0,0,20511,Regular,PH,Sync,2,07/07/2017
7300763,44,42923.97484,0,12780,0,0,12780,Regular,PH,Manual,1,06/07/2017
7300763,45,42923.97484,0,13673,0,0,13673,Regular,PH,Manual,1,07/07/2017
6785706,45,42923.97494,0,13371,0,0,13371,Regular,PH,Sync,0,07/07/2017
6593082,44,42923.98619,0,16036,0,0,16036,Regular,PH,Manual,2,06/07/2017
6593082,45,42923.98638,0,18745,0,0,18745,Regular,PH,Manual,3,07/07/2017
6596869,33,42924.14797,0,13751,0,0,13751,Regular,PH,Sync,1,25/06/2017
6596869,34,42924.14797,0,15349,0,0,15349,Regular,PH,Sync,1,26/06/2017
6596869,35,42924.14797,0,10073,0,0,10073,Regular,PH,Sync,1,27/06/2017
6596869,45,42924.14797,0,19940,0,0,19940,Regular,PH,Sync,3,07/07/2017
6596869,22,42924.14839,0,10973,0,0,10973,Regular,PH,Sync,1,14/06/2017
6596869,29,42924.14839,0,4480,0,0,4480,Regular,PH,Sync,0,21/06/2017
6596869,30,42924.14839,0,9210,0,0,9210,Regular,PH,Sync,1,22/06/2017
6596869,32,42924.14839,0,15124,0,0,15124,Regular,PH,Sync,1,24/06/2017
6596869,31,42924.14839,0,5814,0,0,5814,Regular,PH,Sync,0,23/06/2017
6406584,45,42924.15339,3014,11993,0,0,15007,Regular,WB,Manual,2,07/07/2017
6645931,40,42924.17702,0,10494,0,0,10494,Regular,PH,Sync,0,02/07/2017
6645931,44,42924.17702,0,16530,0,0,16530,Regular,PH,Sync,1,06/07/2017
6645931,45,42924.17702,0,13087,0,0,13087,Regular,PH,Sync,0,07/07/2017
6935318,44,42924.18213,0,14924,0,0,14924,Regular,PH,Manual,1,06/07/2017
6935318,45,42924.18213,5624,9000,0,0,14624,Regular,PH,Sync,1,07/07/2017
5245094,45,42924.19846,0,11484,0,0,11484,Regular,PH,Manual,1,07/07/2017
6749984,45,42924.20383,0,18497,0,0,18497,Regular,AD,Manual,1,07/07/2017
6635082,45,42924.21874,0,22871,0,0,22871,Regular,PH,Sync,3,07/07/2017
4883518,45,42924.22907,0,14776,0,0,14776,Regular,AD,Sync,1,07/07/2017
6636176,45,42924.23096,0,20096,0,0,20096,Regular,AD,Manual,3,07/07/2017
7239882,45,42924.23237,0,13248,0,0,13248,Regular,AD,Manual,1,07/07/2017
6661820,45,42924.24701,0,7124,0,0,7124,Regular,WB,Manual,1,07/07/2017
6739029,45,42924.26586,0,11170,0,0,11170,Regular,AD,Sync,0,07/07/2017
7280812,45,42924.26606,0,8727,0,0,8727,Regular,PH,Manual,0,07/07/2017
5873384,45,42924.28236,0,12071,0,0,12071,Regular,PH,Sync,0,07/07/2017
6968633,45,42924.28536,0,8688,0,0,8688,Regular,PH,Manual,1,07/07/2017
6703759,45,42924.2936,3074,13886,0,0,16960,Regular,AD,Manual,2,07/07/2017
7245543,44,42924.32401,3044,10121,0,0,13165,Regular,PH,Sync,0,06/07/2017
7245543,45,42924.32401,7994,13434,0,0,21428,Regular,PH,Sync,2,07/07/2017
6437363,44,42924.37163,0,15139,0,0,15139,Regular,PH,Manual,6,06/07/2017
6437363,45,42924.37163,0,12381,0,0,12381,Regular,PH,Manual,4,07/07/2017
6840714,44,42924.37302,0,8671,0,0,8671,Regular,PH,Sync,0,06/07/2017
6840714,42,42924.37302,0,11152,0,0,11152,Regular,PH,Sync,0,04/07/2017
6840714,43,42924.37302,0,11937,0,0,11937,Regular,PH,Sync,0,05/07/2017
6840714,45,42924.37302,0,9361,0,0,9361,Regular,PH,Sync,0,07/07/2017
6753873,45,42924.38024,0,21145,0,0,21145,Regular,PH,Sync,1,07/07/2017
7401706,45,42924.4038,0,7574,0,0,7574,Regular,PH,Manual,0,07/07/2017
6590812,45,42924.40812,0,12589,0,0,12589,Regular,PH,Sync,1,07/07/2017
6604947,45,42924.42051,0,12550,0,0,12550,Regular,AD,Manual,2,07/07/2017
6969020,45,42924.42848,0,23408,0,0,23408,Regular,WB,Manual,14,07/07/2017
6554122,45,42924.47774,3238,5239,0,0,8477,Regular,PH,Sync,2,07/07/2017
5598433,45,42924.49631,0,18178,0,0,18178,Regular,PH,Manual,7,07/07/2017
6675669,44,42924.50629,0,7288,0,0,7288,Regular,AD,Manual,0,06/07/2017
6675669,43,42924.50629,0,4914,0,0,4914,Regular,AD,Manual,0,05/07/2017
6675669,45,42924.50629,0,9498,0,0,9498,Regular,AD,Manual,0,07/07/2017
7150106,45,42924.53056,0,16710,0,0,16710,Regular,PH,Manual,3,07/07/2017
6598351,45,42924.61203,0,11734,0,0,11734,Regular,PH,Manual,1,07/07/2017
6598351,43,42924.61287,0,9450,0,0,9450,Regular,PH,Manual,1,05/07/2017
6598351,39,42924.61432,0,10664,0,0,10664,Regular,PH,Manual,1,01/07/2017
6598351,42,42924.61432,0,8582,0,0,8582,Regular,PH,Manual,1,04/07/2017
7125971,45,42924.62245,0,14516,0,0,14516,Regular,AD,Manual,2,07/07/2017
7088637,38,42924.62786,0,13297,0,0,13297,Regular,WB,Manual,2,30/06/2017
7088637,40,42924.62786,0,18050,0,0,18050,Regular,WB,Manual,5,02/07/2017
7088637,39,42924.62786,0,16886,0,0,16886,Regular,WB,Manual,4,01/07/2017
7088637,42,42924.62786,0,17259,0,0,17259,Regular,WB,Manual,4,04/07/2017
7088637,43,42924.62786,0,18213,0,0,18213,Regular,WB,Manual,5,05/07/2017
7088637,44,42924.62786,0,16340,0,0,16340,Regular,WB,Manual,3,06/07/2017
7088637,41,42924.62786,0,18858,0,0,18858,Regular,WB,Manual,5,03/07/2017
7088637,45,42924.62786,0,20251,0,0,20251,Regular,WB,Manual,6,07/07/2017
7185641,45,42924.66986,0,29010,0,0,29010,Regular,PH,Manual,1,07/07/2017
7268506,45,42924.70004,0,13713,0,0,13713,Regular,PH,Manual,2,07/07/2017
7241669,45,42924.75405,0,10018,0,0,10018,Regular,PH,GM,0,07/07/2017
7377314,45,42924.88217,0,7140,0,0,7140,Regular,PH,FB,0,07/07/2017
6895576,46,42924.92655,0,18746,0,0,18746,Regular,AD,Manual,1,08/07/2017
6785706,46,42924.95884,0,17313,0,0,17313,Regular,PH,Sync,0,08/07/2017
6792967,46,42924.96298,0,17164,0,0,17164,Regular,PH,Sync,1,08/07/2017
7407396,44,42924.97743,0,5924,0,0,5924,Regular,PH,Manual,0,06/07/2017
7407396,43,42924.97743,0,16569,0,0,16569,Regular,PH,Manual,1,05/07/2017
7407396,46,42924.97743,8324,18691,0,0,27015,Regular,PH,GM,4,08/07/2017
7407396,45,42924.97743,0,11011,7647,0,18658,Regular,PH,GM,1,07/07/2017
6580090,44,42925.00427,0,0,0,11521,11521,Regular,AD,Manual,0,06/07/2017
6580090,46,42925.00427,0,12924,0,0,12924,Regular,AD,Manual,0,08/07/2017
6580090,45,42925.00427,0,10924,0,0,10924,Regular,AD,Manual,0,07/07/2017
6615465,40,42925.02383,0,9908,0,0,9908,Regular,PH,Manual,0,02/07/2017
6615465,39,42925.02383,1124,9668,0,0,10792,Regular,PH,Sync,0,01/07/2017
6615465,37,42925.02383,1424,8840,0,0,10264,Regular,PH,Sync,0,29/06/2017
6615465,38,42925.02383,1424,10993,0,0,12417,Regular,PH,Sync,0,30/06/2017
6615465,44,42925.02383,1424,8973,0,0,10397,Regular,PH,Sync,0,06/07/2017
6615465,41,42925.02383,1424,8815,0,0,10239,Regular,PH,Sync,0,03/07/2017
6615465,43,42925.02383,1424,9432,0,0,10856,Regular,PH,Sync,0,05/07/2017
6615465,42,42925.02383,1424,9100,0,0,10524,Regular,PH,Sync,0,04/07/2017
6615465,45,42925.02383,1424,8981,0,0,10405,Regular,PH,Sync,0,07/07/2017
6615465,46,42925.02383,0,9935,0,0,9935,Regular,PH,Manual,0,08/07/2017
6593082,46,42925.06532,0,10726,0,0,10726,Regular,PH,Manual,1,08/07/2017
7300763,46,42925.0818,0,17422,0,0,17422,Regular,PH,Manual,2,08/07/2017
6635082,46,42925.20333,10424,10141,0,0,20565,Regular,PH,Sync,2,08/07/2017
6406584,46,42925.21986,0,19786,0,0,19786,Regular,WB,Manual,5,08/07/2017
6968633,46,42925.22844,11445,11991,0,0,23436,Regular,PH,Manual,8,08/07/2017
6749984,46,42925.25682,0,21857,0,0,21857,Regular,AD,Manual,1,08/07/2017
5873384,46,42925.27295,0,13120,0,0,13120,Regular,PH,Sync,0,08/07/2017
6703759,46,42925.28118,0,15044,0,0,15044,Regular,AD,Manual,1,08/07/2017
5594922,44,42925.28851,0,19480,0,0,19480,Regular,PH,Manual,3,06/07/2017
5594922,45,42925.28851,7872,18561,0,0,26433,Regular,PH,Manual,8,07/07/2017
5594922,46,42925.28851,6472,16592,0,0,23064,Regular,PH,Manual,5,08/07/2017
4843363,46,42925.30851,0,20798,0,0,20798,Regular,PH,FB,3,08/07/2017
4843363,45,42925.30851,0,0,0,16274,16274,Regular,PH,Manual,2,07/07/2017
7282004,45,42925.31063,3238,16955,0,0,20193,Regular,PH,Sync,1,07/07/2017
7282004,46,42925.31063,0,16484,0,0,16484,Regular,PH,Sync,1,08/07/2017
7208449,45,42925.33243,0,19125,0,0,19125,Regular,AD,Manual,1,07/07/2017
7208449,46,42925.33243,0,28377,0,0,28377,Regular,AD,Manual,4,08/07/2017
6590812,46,42925.34511,0,12510,0,0,12510,Regular,PH,Sync,1,08/07/2017
6437363,46,42925.3456,0,11350,0,0,11350,Regular,PH,Manual,4,08/07/2017
6739029,46,42925.34825,0,23673,0,0,23673,Regular,AD,Sync,2,08/07/2017
6753873,46,42925.35406,0,19319,0,0,19319,Regular,PH,Manual,1,08/07/2017
7280812,46,42925.39139,0,17128,0,0,17128,Regular,PH,Manual,1,08/07/2017
7376718,44,42925.3969,0,11610,0,0,11610,Regular,PH,Sync,1,06/07/2017
7376718,46,42925.3969,0,13183,0,0,13183,Regular,PH,Sync,1,08/07/2017
7376718,45,42925.3969,0,10339,0,0,10339,Regular,PH,Sync,1,07/07/2017
7280812,44,42925.39973,0,8784,0,0,8784,Regular,PH,Manual,0,06/07/2017
6661820,46,42925.41137,0,16924,0,0,16924,Regular,WB,Manual,4,08/07/2017
6969020,46,42925.43623,0,11389,0,0,11389,Regular,WB,Manual,2,08/07/2017
7128290,45,42925.44436,0,18741,0,0,18741,Regular,PH,Sync,6,07/07/2017
7128290,46,42925.44436,0,23916,0,0,23916,Regular,PH,Sync,12,08/07/2017
6554122,46,42925.44753,0,22960,0,0,22960,Regular,PH,Manual,17,08/07/2017
7241669,46,42925.45733,0,14462,0,0,14462,Regular,PH,GM,1,08/07/2017
7150106,46,42925.4653,0,22087,0,0,22087,Regular,PH,Manual,8,08/07/2017
5598433,46,42925.47608,0,18042,0,0,18042,Regular,PH,Manual,6,08/07/2017
4752106,46,42925.48656,7100,6052,0,0,13152,Regular,AD,Manual,0,08/07/2017
4752106,45,42925.48753,0,31048,0,0,31048,Regular,AD,Manual,4,07/07/2017
5245094,46,42925.49511,0,11210,0,0,11210,Regular,PH,Manual,1,08/07/2017
7088637,46,42925.51316,2924,12389,0,0,15313,Regular,AD,Manual,3,08/07/2017
6452592,46,42925.54827,3224,25715,0,0,28939,Regular,AD,Manual,4,08/07/2017
6452592,45,42925.54827,6224,17374,0,0,23598,Regular,AD,Manual,2,07/07/2017
7401706,46,42925.55405,0,6724,0,0,6724,Regular,PH,Manual,0,08/07/2017
7401706,9,42925.55446,0,5424,0,0,5424,Regular,PH,Manual,0,01/06/2017
4883518,46,42925.58082,0,11731,0,0,11731,Regular,AD,Manual,0,08/07/2017
7239882,46,42925.58351,0,13511,0,0,13511,Regular,AD,Manual,1,08/07/2017
7245543,46,42925.58466,0,8030,0,0,8030,Regular,PH,Sync,0,08/07/2017
7338588,44,42925.59007,0,14680,0,0,14680,Regular,AD,Sync,1,06/07/2017
7338588,45,42925.59007,0,22177,0,0,22177,Regular,AD,Sync,2,07/07/2017
7338588,46,42925.59007,0,15095,0,0,15095,Regular,AD,Sync,1,08/07/2017
7377314,46,42925.65396,0,13736,0,0,13736,Regular,PH,Manual,0,08/07/2017
5669600,45,42925.66091,0,14618,0,0,14618,Regular,PH,Manual,1,07/07/2017
5669600,46,42925.66091,0,17848,0,0,17848,Regular,PH,Manual,2,08/07/2017
7185641,46,42925.67272,0,29010,0,0,29010,Regular,PH,Manual,1,08/07/2017
7268506,46,42925.79978,0,14582,0,0,14582,Regular,PH,Manual,3,08/07/2017
6935318,46,42925.84442,2924,9621,0,0,12545,Regular,PH,Sync,1,08/07/2017
6432065,43,42925.8545,0,17179,0,0,17179,Regular,AD,Manual,2,05/07/2017
6432065,44,42925.8545,0,10563,0,0,10563,Regular,AD,Manual,1,06/07/2017
6432065,46,42925.8545,0,25689,0,0,25689,Regular,AD,Manual,9,08/07/2017
6432065,45,42925.8545,0,11012,0,0,11012,Regular,AD,Manual,1,07/07/2017
7039008,44,42925.86432,4424,20465,0,0,24889,Regular,AD,Manual,7,06/07/2017
7039008,42,42925.86432,0,18453,0,0,18453,Regular,AD,Manual,3,04/07/2017
7039008,43,42925.86432,0,15896,0,0,15896,Regular,AD,Manual,2,05/07/2017
7039008,45,42925.86432,0,12708,0,0,12708,Regular,AD,Manual,1,07/07/2017
7039008,46,42925.86432,3524,23391,0,0,26915,Regular,AD,Manual,9,08/07/2017
6976759,43,42925.89927,0,10493,0,0,10493,Regular,AD,Sync,0,05/07/2017
6976759,44,42925.89927,0,10409,0,0,10409,Regular,AD,Sync,0,06/07/2017
