"MemberID","EventDay","CreatedDate","BikeSteps","WalkSteps","SwimSteps","OtherSteps","TotalSteps","SpeedCheck","Channel","DeviceType","ProgramDate","CheaterProb"
196056,44,42924.18213,0,14000,0,0,14000,"Regular","PH","Manual","2017-07-06",0
196056,41,42922.83824,0,7607,0,0,7607,"Regular","PH","Sync","2017-07-03",0
196056,42,42922.83824,0,7723,0,0,7723,"Regular","PH","Sync","2017-07-04",0
196056,43,42922.83824,0,6675,0,0,6675,"Regular","PH","Sync","2017-07-05",0
196056,48,42929.3209,0,5229,0,0,5229,"Regular","PH","Sync","2017-07-10",0
196056,47,42929.3209,0,5316,0,0,5316,"Regular","PH","Sync","2017-07-09",0
196056,45,42924.18213,4800,8076,0,0,12876,"Regular","PH","Sync","2017-07-07",0
196056,46,42925.84442,2100,8697,0,0,10797,"Regular","PH","Sync","2017-07-08",0
196056,49,42929.3209,0,12892,0,0,12892,"Regular","PH","Sync","2017-07-11",0
196056,50,42929.3209,0,23746,0,0,23746,"Regular","PH","Sync","2017-07-12",1
196056,51,42930.32914,0,18952,0,0,18952,"Regular","PH","Sync","2017-07-13",0
196056,52,42930.8805,0,19835,0,0,19835,"Regular","PH","Sync","2017-07-14",0
196056,55,42941.26917,0,7160,0,0,7160,"Regular","PH","Sync","2017-07-17",0
196056,53,42941.26917,0,18027,0,0,18027,"Regular","PH","Sync","2017-07-15",0
196056,56,42941.26917,0,12348,0,0,12348,"Regular","PH","Sync","2017-07-18",0
196056,54,42941.26917,0,5543,0,0,5543,"Regular","PH","Sync","2017-07-16",0
196056,60,42941.26917,0,13851,0,0,13851,"Regular","PH","Manual","2017-07-22",0
196056,58,42941.26917,0,9633,0,0,9633,"Regular","PH","Sync","2017-07-20",0
196056,59,42941.26917,0,11156,0,0,11156,"Regular","PH","Manual","2017-07-21",0
196056,57,42941.26917,0,10119,0,0,10119,"Regular","PH","Sync","2017-07-19",0
196056,61,42941.26917,0,2094,0,0,2094,"Regular","PH","Sync","2017-07-23",0
196056,62,42941.26917,0,12700,0,0,12700,"Regular","PH","Manual","2017-07-24",0
196056,63,42942.86666,0,17637,0,0,17637,"Regular","PH","Manual","2017-07-25",0
196056,64,42948.24627,0,12929,0,0,12929,"Regular","PH","Manual","2017-07-26",0
196056,67,42948.24627,0,8774,0,0,8774,"Regular","PH","Sync","2017-07-29",0
196056,65,42948.24627,0,9279,0,0,9279,"Regular","PH","Sync","2017-07-27",0
196056,66,42948.24627,0,11776,0,0,11776,"Regular","PH","Manual","2017-07-28",0
196056,68,42948.24627,0,6380,0,0,6380,"Regular","PH","Sync","2017-07-30",0
196056,69,42948.24627,4500,6322,0,0,10822,"Regular","PH","Sync","2017-07-31",0
196056,70,42950.19151,3600,9258,0,0,12858,"Regular","PH","Sync","2017-08-01",0
196056,71,42950.19151,7500,3785,0,0,11285,"Regular","PH","Manual","2017-08-02",0
196056,72,42955.55205,3600,4177,0,0,7777,"Regular","PH","Manual","2017-08-03",0
196056,75,42954.2594,7800,3142,4750,0,15692,"Regular","PH","Manual","2017-08-06",0
196056,76,42955.55205,3600,12542,0,0,16142,"Regular","PH","Manual","2017-08-07",0
196056,74,42955.55205,0,3522,0,0,3522,"Regular","PH","Manual","2017-08-05",0
196056,73,42955.55205,3600,4132,0,0,7732,"Regular","PH","Manual","2017-08-04",0
196056,78,42957.21981,6900,7643,0,0,14543,"Regular","PH","Sync","2017-08-09",0
196056,77,42957.21981,6000,4681,0,0,10681,"Regular","PH","Manual","2017-08-08",0
196056,79,42958.55702,6000,7514,0,0,13514,"Regular","PH","Manual","2017-08-10",0
196056,80,42959.28795,3600,7310,0,0,10910,"Regular","PH","Sync","2017-08-11",0
196056,83,42965.20897,3600,7012,0,0,10612,"Regular","PH","Sync","2017-08-14",0
196056,84,42965.20897,3600,7446,0,0,11046,"Regular","PH","Sync","2017-08-15",0
196056,82,42965.20897,0,5456,0,0,5456,"Regular","PH","Sync","2017-08-13",0
196056,81,42965.20897,0,11219,0,0,11219,"Regular","PH","Sync","2017-08-12",0
196056,86,42965.20897,3600,6923,0,0,10523,"Regular","PH","Manual","2017-08-17",0
196056,85,42965.20897,7200,6034,0,0,13234,"Regular","PH","Sync","2017-08-16",0
196056,88,42969.2036,0,6156,0,0,6156,"Regular","PH","Sync","2017-08-19",0
196056,87,42969.2036,0,7089,0,0,7089,"Regular","PH","Sync","2017-08-18",0
196056,89,42969.2036,8400,7434,0,0,15834,"Regular","PH","Sync","2017-08-20",0
196056,90,42969.2036,3600,7253,0,0,10853,"Regular","PH","Sync","2017-08-21",0
196056,92,42975.21494,0,6213,0,0,6213,"Regular","PH","Sync","2017-08-23",0
196056,91,42975.21494,3600,8786,0,0,12386,"Regular","PH","Sync","2017-08-22",0
196056,96,42975.21494,0,10278,0,0,10278,"Regular","PH","Manual","2017-08-27",0
196056,93,42975.21494,0,3372,0,0,3372,"Regular","PH","Sync","2017-08-24",0
196056,94,42975.21494,3600,6661,0,0,10261,"Regular","PH","Sync","2017-08-25",0
196056,95,42975.21494,0,7721,0,0,7721,"Regular","PH","Manual","2017-08-26",0
196056,98,42977.17688,9000,12596,0,0,21596,"Regular","PH","Sync","2017-08-29",0
196056,97,42977.17688,4500,5400,0,0,9900,"Regular","PH","Sync","2017-08-28",0
196056,99,42978.10984,3600,11480,0,0,15080,"Regular","PH","Sync","2017-08-30",0
196056,100,42979.1192,3600,7158,0,0,10758,"Regular","PH","Sync","2017-08-31",0
196998,1,42880.30294,0,11364,0,0,11364,"Regular","PH","GM","2017-05-24",7
196998,2,42881.2887,0,24504,0,0,24504,"Regular","PH","GM","2017-05-25",36
196998,3,42882.21584,0,12096,0,0,12096,"Regular","PH","GM","2017-05-26",8
196998,4,42883.26274,0,10620,0,0,10620,"Regular","PH","Manual","2017-05-27",7
196998,5,42884.41593,0,11534,0,0,11534,"Regular","PH","Manual","2017-05-28",8
196998,6,42885.06467,0,16258,0,0,16258,"Regular","PH","Manual","2017-05-29",14
196998,7,42885.97035,0,10171,0,0,10171,"Regular","PH","Manual","2017-05-30",6
196998,8,42886.95974,0,18226,0,0,18226,"Regular","PH","Manual","2017-05-31",18
196998,9,42887.97567,0,20241,0,0,20241,"Regular","PH","GM","2017-06-01",23
196998,10,42889.37164,0,12302,0,0,12302,"Regular","PH","Manual","2017-06-02",9
196998,11,42890.30144,0,11238,0,0,11238,"Regular","PH","Manual","2017-06-03",7
196998,12,42890.96056,0,10489,0,0,10489,"Regular","PH","GM","2017-06-04",7
196998,13,42892.18573,2896,15145,0,0,18041,"Regular","PH","GM","2017-06-05",18
196998,14,42893.25439,0,15544,0,0,15544,"Regular","PH","GM","2017-06-06",13
196998,15,42894.22585,0,0,0,13026,13026,"Regular","PH","Manual","2017-06-07",10
196998,16,42894.97591,1931,14901,0,0,16832,"Regular","PH","Manual","2017-06-08",16
196998,17,42895.97382,0,16026,0,0,16026,"Regular","PH","Manual","2017-06-09",14
196998,18,42897.07085,0,11009,0,0,11009,"Regular","PH","Manual","2017-06-10",7
196998,19,42898.05244,0,13279,0,0,13279,"Regular","PH","Manual","2017-06-11",10
196998,20,42899.47293,0,15014,0,0,15014,"Regular","PH","Manual","2017-06-12",12
196998,21,42899.95888,17380,16197,0,0,33577,"Regular","PH","Manual","2017-06-13",69
196998,22,42901.50978,0,14328,0,0,14328,"Regular","PH","GM","2017-06-14",12
196998,23,42902.19273,10138,13294,0,0,23432,"Regular","PH","Manual","2017-06-15",33
196998,24,42903.21641,0,11273,0,0,11273,"Regular","PH","GM","2017-06-16",8
196998,25,42903.9596,0,14255,0,0,14255,"Regular","PH","GM","2017-06-17",11
196998,26,42904.99201,0,8725,0,0,8725,"Regular","PH","GM","2017-06-18",5
196998,27,42906.29008,0,0,0,13618,13618,"Regular","PH","Manual","2017-06-19",11
196998,28,42906.98712,3862,12331,0,0,16193,"Regular","PH","GM","2017-06-20",15
196998,29,42908.0382,2414,11320,0,0,13734,"Regular","PH","Manual","2017-06-21",11
196998,30,42909.28296,0,10073,0,0,10073,"Regular","PH","Manual","2017-06-22",7
196998,31,42910.27054,8207,10441,0,0,18648,"Regular","PH","GM","2017-06-23",20
196998,32,42911.40426,0,8364,0,0,8364,"Regular","PH","Manual","2017-06-24",5
196998,33,42912.22503,25105,17335,0,0,42440,"Regular","PH","Manual","2017-06-25",89
196998,34,42913.21598,0,10762,0,0,10762,"Regular","PH","Manual","2017-06-26",7
196998,35,42914.26253,0,5162,0,0,5162,"Regular","PH","GM","2017-06-27",3
196998,36,42914.97277,0,10433,0,0,10433,"Regular","PH","Manual","2017-06-28",7
196998,37,42916.28168,0,9000,0,0,9000,"Regular","PH","Manual","2017-06-29",6
196998,39,42918.51892,0,12551,0,0,12551,"Regular","PH","GM","2017-07-01",9
196998,38,42918.51892,0,6977,0,0,6977,"Regular","PH","Manual","2017-06-30",4
196998,40,42919.26901,27036,17129,0,0,44165,"Regular","PH","Manual","2017-07-02",92
196998,41,42919.95925,0,13358,0,0,13358,"Regular","PH","GM","2017-07-03",10
196998,42,42921.26297,11104,11319,0,0,22423,"Regular","PH","GM","2017-07-04",31
196998,43,42922.23896,10138,13496,0,0,23634,"Regular","PH","Manual","2017-07-05",35
196998,44,42923.25562,0,11051,0,0,11051,"Regular","PH","GM","2017-07-06",8
196998,45,42924.28536,0,7764,0,0,7764,"Regular","PH","Manual","2017-07-07",5
196998,46,42925.22844,10621,11067,0,0,21688,"Regular","PH","Manual","2017-07-08",29
196998,47,42927.55172,0,4586,0,0,4586,"Regular","PH","Manual","2017-07-09",3
196998,48,42927.55172,0,0,0,13998,13998,"Regular","PH","Manual","2017-07-10",11
196998,49,42928.24349,0,0,0,13763,13763,"Regular","PH","Manual","2017-07-11",11
196998,51,42930.7592,15449,10176,0,0,25625,"Regular","PH","GM","2017-07-13",42
196998,50,42930.7592,0,0,0,13735,13735,"Regular","PH","Manual","2017-07-12",11
196998,52,42931.2983,0,9787,0,0,9787,"Regular","PH","Manual","2017-07-14",6
196998,54,42933.27008,0,6493,0,0,6493,"Regular","PH","Manual","2017-07-16",4
196998,53,42933.27008,0,6177,0,0,6177,"Regular","PH","Manual","2017-07-15",4
196998,56,42935.03311,24622,11061,0,0,35683,"Regular","PH","GM","2017-07-18",76
196998,55,42935.03311,0,6889,0,0,6889,"Regular","PH","Manual","2017-07-17",4
196998,57,42935.98135,0,14637,0,0,14637,"Regular","PH","Manual","2017-07-19",12
196998,58,42937.75981,0,9039,0,0,9039,"Regular","PH","Manual","2017-07-20",6
196998,60,42939.7175,0,5101,0,0,5101,"Regular","PH","GM","2017-07-22",3
196998,59,42939.7175,0,0,0,13591,13591,"Regular","PH","Manual","2017-07-21",11
196998,61,42939.96504,0,4817,0,0,4817,"Regular","PH","Manual","2017-07-23",3
196998,63,42942.70082,0,9219,0,0,9219,"Regular","PH","GM","2017-07-25",6
196998,62,42942.70082,0,9023,0,0,9023,"Regular","PH","Manual","2017-07-24",6
196998,64,42944.49463,0,5390,0,0,5390,"Regular","PH","Manual","2017-07-26",3
196998,65,42944.49463,1931,10255,0,0,12186,"Regular","PH","GM","2017-07-27",9
196998,66,42945.47229,0,6794,0,0,6794,"Regular","PH","Manual","2017-07-28",4
196998,68,42947.29899,0,5563,0,0,5563,"Regular","PH","GM","2017-07-30",4
196998,67,42947.29899,0,6347,0,0,6347,"Regular","PH","GM","2017-07-29",4
196998,70,42949.27886,0,10084,0,0,10084,"Regular","PH","GM","2017-08-01",7
196998,69,42949.27886,0,7095,0,0,7095,"Regular","PH","GM","2017-07-31",4
196998,71,42950.74665,0,11287,0,0,11287,"Regular","PH","Manual","2017-08-02",8
196998,72,42952.30142,0,13000,0,0,13000,"Regular","PH","Manual","2017-08-03",10
196998,73,42952.30142,1931,13178,0,0,15109,"Regular","PH","GM","2017-08-04",13
196998,76,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-07",9
196998,75,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-06",9
196998,74,42960.70458,0,11588,0,0,11588,"Regular","PH","Manual","2017-08-05",8
196998,80,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-11",9
196998,77,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-08",9
196998,78,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-09",9
196998,79,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-10",9
196998,81,42960.70458,0,0,0,12458,12458,"Regular","PH","Manual","2017-08-12",9
196998,82,42961.36222,0,0,0,12325,12325,"Regular","PH","Manual","2017-08-13",9
196998,83,42962.241,0,6560,0,0,6560,"Regular","PH","GM","2017-08-14",4
196998,84,42964.87427,0,6468,0,0,6468,"Regular","PH","Manual","2017-08-15",4
196998,88,42967.29395,0,0,0,12101,12101,"Regular","PH","Manual","2017-08-19",9
196998,86,42967.29395,0,6610,0,0,6610,"Regular","PH","GM","2017-08-17",4
196998,87,42967.29395,0,0,0,12101,12101,"Regular","PH","Manual","2017-08-18",9
196998,85,42964.87427,0,8300,0,0,8300,"Regular","PH","Manual","2017-08-16",5
196998,89,42968.31494,0,0,0,12004,12004,"Regular","PH","Manual","2017-08-20",9
196998,90,42969.34315,0,8396,0,0,8396,"Regular","PH","Manual","2017-08-21",5
196998,91,42971.25307,0,4168,0,0,4168,"Regular","PH","GM","2017-08-22",3
196998,92,42971.25307,0,7251,0,0,7251,"Regular","PH","GM","2017-08-23",5
196998,94,42973.31276,0,9652,0,0,9652,"Regular","PH","GM","2017-08-25",6
196998,93,42973.31276,0,18422,0,0,18422,"Regular","PH","GM","2017-08-24",20
196998,96,42975.39038,0,11340,0,0,11340,"Regular","PH","GM","2017-08-27",8
196998,95,42975.39038,0,9236,0,0,9236,"Regular","PH","Manual","2017-08-26",6
196998,97,42976.16316,0,11410,0,0,11410,"Regular","PH","Manual","2017-08-28",8
196998,99,42978.41424,6759,6560,0,0,13319,"Regular","PH","GM","2017-08-30",10
196998,98,42978.41424,0,10033,0,0,10033,"Regular","PH","Manual","2017-08-29",7
196998,100,42979.29871,3862,6016,0,0,9878,"Regular","PH","GM","2017-08-31",7
197009,1,42880.48094,0,13043,0,0,13043,"Regular","WB","Manual","2017-05-24",3
197009,2,42881.46625,0,17423,0,0,17423,"Regular","WB","Manual","2017-05-25",5
197009,3,42882.47346,0,19109,0,0,19109,"Regular","WB","Manual","2017-05-26",6
197009,4,42883.46227,0,12138,0,0,12138,"Regular","WB","Manual","2017-05-27",2
197009,5,42884.46527,0,18236,0,0,18236,"Regular","WB","Manual","2017-05-28",5
197009,6,42885.47474,0,19835,0,0,19835,"Regular","WB","Manual","2017-05-29",7
197009,7,42886.47696,0,19180,0,0,19180,"Regular","WB","Manual","2017-05-30",6
197009,8,42887.4646,0,16074,0,0,16074,"Regular","WB","Manual","2017-05-31",4
197009,9,42888.47356,0,12034,0,0,12034,"Regular","WB","Manual","2017-06-01",2
197009,10,42889.46566,0,25164,0,0,25164,"Regular","WB","Manual","2017-06-02",14
197009,11,42890.46552,0,20099,0,0,20099,"Regular","WB","Manual","2017-06-03",7
197009,12,42891.46528,0,17368,0,0,17368,"Regular","WB","Manual","2017-06-04",5
197009,13,42892.46512,0,19050,0,0,19050,"Regular","WB","Manual","2017-06-05",6
197009,14,42893.46226,0,18162,0,0,18162,"Regular","WB","Manual","2017-06-06",5
197009,15,42894.48186,0,18337,0,0,18337,"Regular","WB","Manual","2017-06-07",5
197009,18,42897.47504,0,19240,0,0,19240,"Regular","WB","Manual","2017-06-10",6
197009,16,42895.54742,0,10124,0,0,10124,"Regular","WB","Manual","2017-06-08",2
197009,17,42896.41902,0,19309,0,0,19309,"Regular","WB","Manual","2017-06-09",6
197009,19,42898.46957,0,19652,0,0,19652,"Regular","WB","Manual","2017-06-11",7
197009,20,42899.40852,0,8478,0,0,8478,"Regular","WB","Manual","2017-06-12",1
197009,21,42900.41076,0,29698,0,0,29698,"Regular","WB","Manual","2017-06-13",24
197009,22,42901.39925,0,25834,0,0,25834,"Regular","WB","Manual","2017-06-14",15
197009,23,42902.48542,0,19714,0,0,19714,"Regular","WB","Manual","2017-06-15",7
197009,24,42903.50996,0,20743,0,0,20743,"Regular","WB","Manual","2017-06-16",8
197009,25,42904.49959,0,20273,0,0,20273,"Regular","WB","Manual","2017-06-17",7
197009,26,42905.51226,0,16034,0,0,16034,"Regular","WB","Manual","2017-06-18",4
197009,27,42906.46929,0,23430,0,0,23430,"Regular","WB","Manual","2017-06-19",11
197009,30,42909.46861,0,36424,0,0,36424,"Approved","WB","Manual","2017-06-22",46
197009,28,42907.4661,0,22116,0,0,22116,"Regular","WB","Manual","2017-06-20",9
197009,29,42908.5555,0,16044,0,0,16044,"Regular","WB","Manual","2017-06-21",4
197009,31,42910.46936,0,13087,0,0,13087,"Regular","WB","Manual","2017-06-23",3
197009,32,42911.49708,0,23695,0,0,23695,"Regular","WB","Manual","2017-06-24",12
197009,33,42912.542,0,20175,0,0,20175,"Regular","WB","Manual","2017-06-25",7
197009,34,42913.57555,0,21709,0,0,21709,"Regular","WB","Manual","2017-06-26",9
197009,35,42914.47414,0,17893,0,0,17893,"Regular","WB","Manual","2017-06-27",5
197009,36,42915.4917,0,23155,0,0,23155,"Regular","WB","Manual","2017-06-28",11
197009,37,42916.41938,0,10264,0,0,10264,"Regular","WB","Manual","2017-06-29",2
197009,38,42917.53032,0,14138,0,0,14138,"Regular","WB","Manual","2017-06-30",3
197009,39,42918.43937,0,25072,0,0,25072,"Regular","WB","Manual","2017-07-01",14
197009,40,42919.40769,0,25760,0,0,25760,"Regular","WB","Manual","2017-07-02",15
197009,41,42920.41141,0,30095,0,0,30095,"Regular","WB","Manual","2017-07-03",25
197009,42,42921.42131,0,23465,0,0,23465,"Regular","WB","Manual","2017-07-04",11
197009,43,42922.41191,0,22526,0,0,22526,"Regular","WB","Manual","2017-07-05",10
197009,44,42923.42339,0,19751,0,0,19751,"Regular","WB","Manual","2017-07-06",7
197009,45,42924.42848,0,22484,0,0,22484,"Regular","WB","Manual","2017-07-07",10
197009,46,42925.43623,0,10465,0,0,10465,"Regular","WB","Manual","2017-07-08",2
197009,47,42926.40722,0,25762,0,0,25762,"Regular","WB","Manual","2017-07-09",15
197009,48,42927.42653,0,15368,0,0,15368,"Regular","WB","Manual","2017-07-10",4
197009,49,42928.41609,0,19912,0,0,19912,"Regular","WB","Manual","2017-07-11",7
197009,50,42929.41991,0,20004,0,0,20004,"Regular","WB","Manual","2017-07-12",7
197009,51,42930.41526,0,16485,2371,0,18856,"Regular","WB","Manual","2017-07-13",6
197009,52,42931.43618,0,20687,0,0,20687,"Regular","WB","Manual","2017-07-14",8
197009,56,42935.46671,0,39495,0,0,39495,"Approved","WB","Manual","2017-07-18",58
197009,53,42932.47947,0,17833,0,0,17833,"Regular","WB","Manual","2017-07-15",5
197009,54,42933.41422,0,20436,0,0,20436,"Regular","WB","Manual","2017-07-16",8
197009,55,42934.41131,1931,13159,0,0,15090,"Regular","WB","Manual","2017-07-17",4
197009,57,42936.45654,0,20413,0,0,20413,"Regular","WB","Manual","2017-07-19",8
197009,58,42937.47039,0,15218,0,0,15218,"Regular","WB","Manual","2017-07-20",4
197009,59,42938.4796,0,21251,0,0,21251,"Regular","WB","Manual","2017-07-21",9
197009,60,42939.47313,0,21533,0,0,21533,"Regular","WB","Manual","2017-07-22",9
197009,61,42940.48912,0,21173,0,0,21173,"Regular","WB","Manual","2017-07-23",8
197009,62,42941.51252,0,18002,0,0,18002,"Regular","WB","Manual","2017-07-24",5
197009,63,42942.48192,0,23447,0,0,23447,"Regular","WB","Manual","2017-07-25",11
197009,64,42943.47426,0,18973,0,0,18973,"Regular","WB","Manual","2017-07-26",6
197009,65,42944.74026,0,4740,0,0,4740,"Regular","WB","Manual","2017-07-27",1
197009,66,42945.42178,0,29368,0,0,29368,"Regular","WB","Manual","2017-07-28",24
197009,67,42946.43477,0,20466,0,0,20466,"Regular","WB","Manual","2017-07-29",8
197009,68,42947.45944,0,30429,0,0,30429,"Regular","WB","Manual","2017-07-30",26
197009,69,42948.43639,0,28547,0,0,28547,"Regular","WB","Manual","2017-07-31",21
197009,70,42949.43904,0,26194,0,0,26194,"Regular","WB","Manual","2017-08-01",16
197009,71,42950.4294,0,21977,0,0,21977,"Regular","WB","Manual","2017-08-02",9
197009,72,42951.46056,0,16319,390,0,16709,"Regular","WB","Manual","2017-08-03",5
197009,56,42935.46511,0,39494,0,0,39494,"Rejected","WB","NL","2017-07-18",58
197009,73,42952.44164,4828,14974,434,0,20236,"Regular","WB","Manual","2017-08-04",7
197009,74,42953.44895,0,16798,434,0,17232,"Regular","WB","Manual","2017-08-05",5
197009,75,42954.41841,0,15630,1303,0,16933,"Regular","WB","Manual","2017-08-06",5
197009,76,42955.37632,0,24208,434,0,24642,"Regular","WB","Manual","2017-08-07",13
197009,77,42956.72336,0,17022,0,0,17022,"Regular","WB","Manual","2017-08-08",5
197009,78,42957.70743,0,19657,0,0,19657,"Regular","WB","Manual","2017-08-09",7
197009,79,42958.46734,0,24563,0,0,24563,"Regular","WB","Manual","2017-08-10",13
197009,80,42959.46644,0,26024,0,0,26024,"Regular","WB","Manual","2017-08-11",16
197009,81,42960.49155,0,26185,0,0,26185,"Regular","WB","Manual","2017-08-12",16
197009,82,42961.46636,0,25813,0,0,25813,"Regular","WB","Manual","2017-08-13",15
197009,83,42962.50176,0,25011,0,0,25011,"Regular","WB","Manual","2017-08-14",14
197009,84,42963.47147,0,26209,0,0,26209,"Regular","WB","Manual","2017-08-15",16
197009,88,42967.47094,0,15743,2171,0,17914,"Regular","WB","Manual","2017-08-19",5
197009,85,42964.46645,0,20359,0,0,20359,"Regular","WB","Manual","2017-08-16",8
197009,86,42965.41342,0,0,0,18401,18401,"Regular","WB","Manual","2017-08-17",6
197009,87,42966.43586,0,20026,347,0,20373,"Regular","WB","Manual","2017-08-18",8
197009,89,42968.44158,0,21776,0,0,21776,"Regular","WB","Manual","2017-08-20",9
197009,90,42969.43274,0,19121,434,0,19555,"Regular","WB","Manual","2017-08-21",7
197009,91,42970.45964,0,15930,2171,0,18101,"Regular","WB","Manual","2017-08-22",6
197009,92,42971.45553,0,25053,0,0,25053,"Regular","WB","Manual","2017-08-23",14
197009,93,42972.46816,0,20253,0,0,20253,"Regular","WB","Manual","2017-08-24",7
197009,94,42973.44797,0,18959,434,0,19393,"Regular","WB","Manual","2017-08-25",7
197009,95,42974.43264,2100,18490,434,0,21024,"Regular","WB","Manual","2017-08-26",8
197009,96,42975.42097,0,29837,434,0,30271,"Regular","WB","Manual","2017-08-27",26
197009,97,42976.42144,0,20147,0,0,20147,"Regular","WB","Manual","2017-08-28",7
197009,98,42977.41937,0,15780,434,0,16214,"Regular","WB","Manual","2017-08-29",4
197009,99,42978.42472,0,19098,347,0,19445,"Regular","WB","Manual","2017-08-30",7
197009,100,42979.42207,0,22390,0,0,22390,"Regular","WB","Manual","2017-08-31",10
197228,1,42879.95582,0,11184,0,0,11184,"Regular","AD","Sync","2017-05-24",2
197228,2,42880.94876,0,10269,0,0,10269,"Regular","AD","Sync","2017-05-25",2
197228,3,42881.6721,0,13728,0,0,13728,"Regular","AD","Sync","2017-05-26",3
197228,4,42883.14973,0,10017,0,0,10017,"Regular","AD","Sync","2017-05-27",1
197228,5,42884.41584,0,20054,0,0,20054,"Regular","AD","Sync","2017-05-28",6
197228,6,42884.92697,0,10894,0,0,10894,"Regular","AD","Sync","2017-05-29",2
197228,7,42885.93757,0,10024,0,0,10024,"Regular","AD","Sync","2017-05-30",1
197228,8,42886.92682,0,10187,0,0,10187,"Regular","AD","Sync","2017-05-31",2
197228,9,42888.03305,0,10103,0,0,10103,"Regular","AD","Sync","2017-06-01",2
197228,10,42889.14764,0,7194,0,0,7194,"Regular","AD","Sync","2017-06-02",1
197228,11,42889.95433,0,15029,0,0,15029,"Regular","AD","Sync","2017-06-03",3
197228,12,42890.92792,0,16787,0,0,16787,"Regular","AD","Sync","2017-06-04",4
197228,13,42892.02808,0,8188,0,0,8188,"Regular","AD","Sync","2017-06-05",1
197228,14,42893.46602,0,9013,0,0,9013,"Regular","AD","Sync","2017-06-06",1
197228,15,42894.93719,0,9347,0,0,9347,"Regular","AD","Sync","2017-06-07",1
197228,16,42894.93719,0,3523,0,0,3523,"Regular","AD","Sync","2017-06-08",1
197228,18,42898.3182,0,6304,0,0,6304,"Regular","AD","Sync","2017-06-10",1
197228,17,42898.3182,0,8173,0,0,8173,"Regular","AD","Sync","2017-06-09",1
197228,19,42898.3182,0,0,0,9874,9874,"Regular","AD","Manual","2017-06-11",1
197228,20,42899.18395,0,7318,0,0,7318,"Regular","AD","Sync","2017-06-12",1
197228,21,42900.93136,0,8142,0,0,8142,"Regular","AD","Sync","2017-06-13",1
197228,22,42900.93136,0,7634,0,0,7634,"Regular","AD","Sync","2017-06-14",1
197228,24,42905.3677,0,8254,0,0,8254,"Regular","AD","Sync","2017-06-16",1
197228,23,42905.3677,0,7148,0,0,7148,"Regular","AD","Sync","2017-06-15",1
197228,25,42905.3677,0,0,0,9122,9122,"Regular","AD","Manual","2017-06-17",1
197228,26,42905.3677,0,7410,0,0,7410,"Regular","AD","Sync","2017-06-18",1
197228,27,42907.17827,0,7031,0,0,7031,"Regular","AD","Sync","2017-06-19",1
197228,28,42907.17827,0,8921,0,0,8921,"Regular","AD","Sync","2017-06-20",1
197228,29,42911.93989,0,9435,0,0,9435,"Regular","AD","Sync","2017-06-21",1
197228,30,42911.93989,0,6155,0,0,6155,"Regular","AD","Sync","2017-06-22",1
197228,31,42911.93989,0,5987,0,0,5987,"Regular","AD","Sync","2017-06-23",1
197228,32,42911.93989,0,9470,0,0,9470,"Regular","AD","Sync","2017-06-24",1
197228,33,42911.93989,0,4897,0,0,4897,"Regular","AD","Sync","2017-06-25",1
197228,34,42913.02079,0,7218,0,0,7218,"Regular","AD","Sync","2017-06-26",1
197228,35,42915.00655,0,5489,0,0,5489,"Regular","AD","Sync","2017-06-27",1
197228,36,42915.00655,0,11083,0,0,11083,"Regular","AD","Sync","2017-06-28",2
197228,38,42918.91072,0,6364,0,0,6364,"Regular","AD","Sync","2017-06-30",1
197228,39,42918.91072,0,4751,0,0,4751,"Regular","AD","Sync","2017-07-01",1
197228,37,42918.91072,0,6425,0,0,6425,"Regular","AD","Sync","2017-06-29",1
197228,40,42918.91072,0,8590,0,0,8590,"Regular","AD","Manual","2017-07-02",1
197228,43,42925.89927,0,9569,0,0,9569,"Regular","AD","Sync","2017-07-05",1
197228,44,42925.89927,0,9485,0,0,9485,"Regular","AD","Sync","2017-07-06",1
197228,42,42921.07465,0,8503,0,0,8503,"Regular","AD","Sync","2017-07-04",1
197228,41,42921.07465,0,6172,0,0,6172,"Regular","AD","Sync","2017-07-03",1
197228,48,42931.4778,0,7449,0,0,7449,"Regular","AD","Sync","2017-07-10",1
197228,46,42925.89927,0,4619,0,0,4619,"Regular","AD","Sync","2017-07-08",1
197228,47,42925.89927,0,4561,0,0,4561,"Regular","AD","Sync","2017-07-09",1
197228,45,42925.89927,0,5334,0,0,5334,"Regular","AD","Sync","2017-07-07",1
197228,51,42931.4778,0,10005,0,0,10005,"Regular","AD","Sync","2017-07-13",1
197228,52,42931.4778,0,11743,0,0,11743,"Regular","AD","Sync","2017-07-14",2
197228,50,42931.4778,0,8529,0,0,8529,"Regular","AD","Sync","2017-07-12",1
197228,49,42931.4778,0,6100,0,0,6100,"Regular","AD","Sync","2017-07-11",1
197228,53,42933.25254,0,8016,0,0,8016,"Regular","AD","Sync","2017-07-15",1
197228,54,42933.25254,0,4583,0,0,4583,"Regular","AD","Sync","2017-07-16",1
